roPartId ,dealerOrderId,partCode,partQuantity,mainPartFlag,downPartSerialNumber,upPartSerialNumber,createBy,createDate,updateBy,updateDate
0000000266,000266,PACP0004BYD003,1.0,00189265,,,9999999999,2024-05-12,9999999988,2024-05-17
0000000267,000267,PAPEC007BYD005,1.0,00110318,,,9999999999,2024-03-30,9999999988,2024-05-04
0000000268,000268,PAPEC007BYD003,1.0,00512284,,,9999999999,2024-04-20,9999999988,2024-07-24
0000000269,000269,PASC0260BYD001,3.0,00574244,,,9999999999,2024-02-27,9999999988,2024-05-07
0000000270,000270,PABP0001BYD002,1.0,00269740,,,9999999999,2024-05-10,9999999988,2024-06-29
0000000271,000271,PASC0260BYD001,2.0,00988796,,,9999999999,2024-05-02,9999999988,2024-06-21
0000000272,000272,PACL0310BYD001,2.0,00236926,,,9999999999,2024-06-23,9999999988,2024-07-07
0000000273,000273,PASC0260BYD001,3.0,00648057,,,9999999999,2024-03-19,9999999988,2024-03-20
0000000274,000274,PABP0170BYD003,7.0,00594360,,,9999999999,2024-01-11,9999999988,2024-06-24
0000000275,000275,PASC0260BYD001,3.0,00761104,,,9999999999,2024-07-16,9999999988,2024-07-25
0000000276,000276,PAPEC007BYD005,1.0,00597677,,,9999999999,2024-01-06,9999999988,2024-07-22
0000000277,000277,PACP0004BYD001,1.0,00501053,,,9999999999,2024-07-18,9999999988,2024-07-20
0000000278,000278,PASC0260BYD001,2.0,00987943,,,9999999999,2024-04-27,9999999988,2024-06-19
0000000279,000279,PAEM0002BYD003,1.0,00373887,,,9999999999,2024-05-07,9999999988,2024-05-23
0000000280,000280,PASC0260BYD001,4.0,00631220,,,9999999999,2024-01-11,9999999988,2024-06-13
0000000281,000281,PASC0260BYD001,2.0,00728171,,,9999999999,2024-01-16,9999999988,2024-03-05
0000000282,000282,PATMS008BYD003,1.0,00842726,,,9999999999,2024-04-19,9999999988,2024-07-16
0000000283,000283,PAWS0210BYD003,1.0,00861080,,,9999999999,2024-06-11,9999999988,2024-06-17
0000000284,000284,PASC0260BYD001,2.0,00961026,,,9999999999,2024-04-23,9999999988,2024-07-20
0000000285,000285,PACP0004BYD001,1.0,00584654,,,9999999999,2024-02-11,9999999988,2024-04-21
0000000286,000286,PASC0260BYD001,3.0,00824460,,,9999999999,2024-05-22,9999999988,2024-05-22
0000000287,000287,PASC0260BYD001,4.0,00589502,,,9999999999,2024-02-24,9999999988,2024-06-14
0000000288,000288,PAHVC011BYD005,1.0,00132900,,,9999999999,2024-02-07,9999999988,2024-06-14
0000000289,000289,PABMS006BYD003,1.0,00039370,,,9999999999,2024-05-11,9999999988,2024-07-17
0000000290,000290,PAWS0210BYD003,1.0,00333581,,,9999999999,2024-03-27,9999999988,2024-05-04
0000000291,000291,PATMS008BYD001,1.0,00810400,,,9999999999,2024-01-14,9999999988,2024-02-29
0000000292,000292,PASC0260BYD001,2.0,00732464,,,9999999999,2024-03-14,9999999988,2024-05-17
0000000293,000293,PACP0004BYD004,1.0,00035518,,,9999999999,2024-04-23,9999999988,2024-06-26
0000000294,000294,PABP0001BYD003,1.0,00190079,,,9999999999,2024-03-17,9999999988,2024-03-22
0000000295,000295,PASC0260BYD001,3.0,00659690,,,9999999999,2024-05-29,9999999988,2024-07-07
0000000296,000296,PACP0004BYD001,1.0,00477513,,,9999999999,2024-02-05,9999999988,2024-06-28
0000000297,000297,PAWS0210BYD001,1.0,00156404,,,9999999999,2024-02-16,9999999988,2024-06-05
0000000298,000298,PAPEC007BYD003,1.0,00778380,,,9999999999,2024-06-29,9999999988,2024-07-25
0000000299,000299,PASC0260BYD001,2.0,00687002,,,9999999999,2024-02-02,9999999988,2024-07-16
0000000300,000300,PASC0260BYD001,3.0,00894955,,,9999999999,2024-04-17,9999999988,2024-07-11
0000000301,000301,PASC0260BYD001,1.0,00231634,,,9999999999,2024-03-02,9999999988,2024-04-09
0000000302,000302,PABP0001BYD004,1.0,00045580,,,9999999999,2024-02-15,9999999988,2024-02-20
0000000303,000303,PACP0004BYD001,1.0,00272324,,,9999999999,2024-03-06,9999999988,2024-05-12
0000000304,000304,PAPEC007BYD005,1.0,00577707,,,9999999999,2024-07-15,9999999988,2024-07-19
0000000305,000305,PACP0004BYD001,1.0,00840889,,,9999999999,2024-02-01,9999999988,2024-05-23
0000000306,000306,PAWS0210BYD004,1.0,00526057,,,9999999999,2024-07-14,9999999988,2024-07-14
0000000307,000307,PABP0001BYD002,1.0,00364559,,,9999999999,2024-07-08,9999999988,2024-07-24
0000000308,000308,PACP0004BYD001,1.0,00303684,,,9999999999,2024-07-15,9999999988,2024-07-24
0000000309,000309,PAPEC007BYD005,1.0,00931630,,,9999999999,2024-04-17,9999999988,2024-06-22
0000000310,000310,PATMS008BYD003,1.0,00265051,,,9999999999,2024-03-19,9999999988,2024-07-14
0000000311,000311,PABMS006BYD004,1.0,00853272,,,9999999999,2024-03-11,9999999988,2024-05-07
0000000312,000312,PACP0004BYD001,1.0,00795527,,,9999999999,2024-03-26,9999999988,2024-07-16
0000000313,000313,PASC0260BYD001,3.0,00991776,,,9999999999,2024-04-26,9999999988,2024-05-07
0000000314,000314,PASC0260BYD001,1.0,00084483,,,9999999999,2024-06-04,9999999988,2024-07-23
0000000315,000315,PABP0001BYD003,1.0,00280312,,,9999999999,2024-07-18,9999999988,2024-07-18
0000000316,000316,PACP0004BYD003,1.0,00696324,,,9999999999,2024-01-25,9999999988,2024-07-10
0000000317,000317,PASC0260BYD001,1.0,00038777,,,9999999999,2024-07-07,9999999988,2024-07-19
0000000318,000318,PAPEC007BYD003,1.0,00189492,,,9999999999,2024-01-24,9999999988,2024-02-21
0000000319,000319,PASC0260BYD001,1.0,00917385,,,9999999999,2024-07-02,9999999988,2024-07-23
0000000320,000320,PASC0260BYD001,3.0,00297172,,,9999999999,2024-05-09,9999999988,2024-06-03
0000000321,000321,PAPEC007BYD001,1.0,00209902,,,9999999999,2024-02-07,9999999988,2024-05-29
0000000322,000322,PATMS008BYD004,1.0,00288022,,,9999999999,2024-05-26,9999999988,2024-05-27
0000000323,000323,PABP0001BYD005,1.0,00430900,,,9999999999,2024-04-04,9999999988,2024-04-11
0000000324,000324,PASC0260BYD001,2.0,00451167,,,9999999999,2024-02-13,9999999988,2024-05-18
0000000325,000325,PARBS009BYD002,1.0,00472558,,,9999999999,2024-07-20,9999999988,2024-07-20
0000000326,000326,PAPEC007BYD002,1.0,00956482,,,9999999999,2024-05-22,9999999988,2024-06-21
0000000327,000327,PACP0004BYD001,1.0,00857884,,,9999999999,2024-02-25,9999999988,2024-04-07
0000000328,000328,PAPEC007BYD001,1.0,00181379,,,9999999999,2024-02-20,9999999988,2024-04-13
0000000329,000329,PASC0260BYD001,1.0,00369251,,,9999999999,2024-05-16,9999999988,2024-07-24
0000000330,000330,PABP0001BYD003,1.0,00259173,,,9999999999,2024-04-30,9999999988,2024-06-09
0000000331,000331,PACP0004BYD001,1.0,00966733,,,9999999999,2024-01-06,9999999988,2024-01-29
0000000332,000332,PASC0260BYD001,3.0,00596457,,,9999999999,2024-05-03,9999999988,2024-06-16
0000000333,000333,PASC0260BYD001,1.0,00676295,,,9999999999,2024-06-28,9999999988,2024-07-07
0000000334,000334,PAIN0003BYD002,1.0,00180808,,,9999999999,2024-07-07,9999999988,2024-07-10
0000000335,000335,PAHVC011BYD003,4.0,00468721,,,9999999999,2024-04-07,9999999988,2024-07-22
0000000336,000336,PACAF034BYD001,1.0,00190505,,,9999999999,2024-02-14,9999999988,2024-03-26
0000000337,000337,PACP0004BYD001,1.0,00263165,,,9999999999,2024-04-02,9999999988,2024-07-22
0000000338,000338,PABP0001BYD002,1.0,00880724,,,9999999999,2024-01-10,9999999988,2024-01-24
0000000339,000339,PACP0004BYD003,1.0,00812461,,,9999999999,2024-01-25,9999999988,2024-04-14
0000000340,000340,PATMS008BYD003,1.0,00618954,,,9999999999,2024-04-08,9999999988,2024-07-09
0000000341,000341,PASC0260BYD001,4.0,00800486,,,9999999999,2024-01-13,9999999988,2024-02-08
0000000342,000342,PASC0260BYD001,4.0,00676458,,,9999999999,2024-02-26,9999999988,2024-06-29
0000000343,000343,PABP0001BYD004,1.0,00973792,,,9999999999,2024-04-28,9999999988,2024-05-08
0000000344,000344,PAWS0210BYD004,1.0,00254115,,,9999999999,2024-05-22,9999999988,2024-06-01
0000000345,000345,PACP0004BYD003,1.0,00965857,,,9999999999,2024-06-05,9999999988,2024-07-11
0000000346,000346,PACP0004BYD003,1.0,00780880,,,9999999999,2024-05-17,9999999988,2024-05-21
0000000347,000347,PACP0004BYD001,1.0,00976414,,,9999999999,2024-03-11,9999999988,2024-06-25
0000000348,000348,PABP0001BYD001,1.0,00387988,,,9999999999,2024-01-09,9999999988,2024-02-24
0000000349,000349,PABP0001BYD001,1.0,00833897,,,9999999999,2024-05-17,9999999988,2024-06-14
0000000350,000350,PABP0001BYD002,1.0,00196049,,,9999999999,2024-05-27,9999999988,2024-06-20
0000000351,000351,PAEM0002BYD004,1.0,00020667,,,9999999999,2024-03-28,9999999988,2024-06-23
0000000352,000352,PABP0170BYD001,7.0,00346897,,,9999999999,2024-03-09,9999999988,2024-03-19
0000000353,000353,PASC0260BYD001,4.0,00882295,,,9999999999,2024-02-02,9999999988,2024-02-06
0000000354,000354,PASC0260BYD001,1.0,00446266,,,9999999999,2024-05-19,9999999988,2024-06-09
0000000355,000355,PABP0001BYD001,1.0,00921784,,,9999999999,2024-02-13,9999999988,2024-06-30
0000000356,000356,PAPEC007BYD003,1.0,00413508,,,9999999999,2024-07-02,9999999988,2024-07-16
0000000357,000357,PASC0260BYD001,2.0,00845849,,,9999999999,2024-02-20,9999999988,2024-05-01
0000000358,000358,PABP0001BYD003,1.0,00712739,,,9999999999,2024-02-11,9999999988,2024-04-25
0000000359,000359,PABP0001BYD002,1.0,00123804,,,9999999999,2024-07-25,9999999988,2024-07-25
0000000360,000360,PASC0260BYD001,4.0,00934542,,,9999999999,2024-04-14,9999999988,2024-07-07
0000000361,000361,PACP0004BYD001,1.0,00474160,,,9999999999,2024-04-09,9999999988,2024-06-03
0000000362,000362,PASC0260BYD001,4.0,00057456,,,9999999999,2024-07-09,9999999988,2024-07-21
0000000363,000363,PAPEC007BYD003,1.0,00976313,,,9999999999,2024-06-09,9999999988,2024-07-16
0000000364,000364,PASC0260BYD001,2.0,00092765,,,9999999999,2024-02-28,9999999988,2024-05-31
0000000365,000365,PASC0260BYD001,1.0,00975416,,,9999999999,2024-02-11,9999999988,2024-07-09
0000000366,000366,PABP0001BYD005,1.0,00528335,,,9999999999,2024-01-18,9999999988,2024-04-23
0000000367,000367,PACP0004BYD001,1.0,00326086,,,9999999999,2024-05-28,9999999988,2024-07-19
0000000368,000368,PASC0260BYD001,4.0,00080053,,,9999999999,2024-03-16,9999999988,2024-06-08
0000000369,000369,PASC0260BYD001,2.0,00847507,,,9999999999,2024-01-25,9999999988,2024-01-31
0000000370,000370,PAHVC011BYD002,3.0,00880457,,,9999999999,2024-02-23,9999999988,2024-02-27
0000000371,000371,PACP0004BYD001,1.0,00332271,,,9999999999,2024-05-16,9999999988,2024-05-27
0000000372,000372,PACP0004BYD001,1.0,00621311,,,9999999999,2024-04-04,9999999988,2024-06-02
0000000373,000373,PACP0004BYD003,1.0,00258247,,,9999999999,2024-02-21,9999999988,2024-03-30
0000000374,000374,PATI0190BYD003,3.0,00435235,,,9999999999,2024-05-22,9999999988,2024-07-11
0000000375,000375,PABMS006BYD005,1.0,00416689,,,9999999999,2024-02-05,9999999988,2024-02-18
0000000376,000376,PAHVC011BYD003,3.0,00250458,,,9999999999,2024-04-29,9999999988,2024-05-04
0000000377,000377,PACP0004BYD001,1.0,00075641,,,9999999999,2024-01-01,9999999988,2024-06-17
0000000378,000378,PACP0004BYD003,1.0,00521059,,,9999999999,2024-04-23,9999999988,2024-06-27
0000000379,000379,PAHVC011BYD004,2.0,00221969,,,9999999999,2024-04-17,9999999988,2024-06-28
0000000380,000380,PASC0260BYD001,2.0,00070938,,,9999999999,2024-04-18,9999999988,2024-04-21
0000000381,000381,PAPEC007BYD003,1.0,00933278,,,9999999999,2024-01-13,9999999988,2024-05-02
0000000382,000382,PASC0260BYD001,2.0,00087271,,,9999999999,2024-03-05,9999999988,2024-03-26
0000000383,000383,PASC0260BYD001,1.0,00366321,,,9999999999,2024-05-02,9999999988,2024-05-09
0000000384,000384,PACAF034BYD001,1.0,00708266,,,9999999999,2024-06-09,9999999988,2024-07-05
0000000385,000385,PASC0260BYD001,1.0,00948163,,,9999999999,2024-03-02,9999999988,2024-04-24
0000000386,000386,PASC0260BYD001,4.0,00035049,,,9999999999,2024-07-23,9999999988,2024-07-23
0000000387,000387,PAHVC011BYD004,4.0,00689995,,,9999999999,2024-04-09,9999999988,2024-07-07
0000000388,000388,PABP0001BYD004,1.0,00690569,,,9999999999,2024-04-25,9999999988,2024-07-22
0000000389,000389,PASC0260BYD001,2.0,00851427,,,9999999999,2024-01-09,9999999988,2024-07-21
0000000390,000390,PAHVC011BYD003,2.0,00053059,,,9999999999,2024-05-22,9999999988,2024-06-05
0000000391,000391,PAPEC007BYD004,1.0,00194753,,,9999999999,2024-01-20,9999999988,2024-06-12
0000000392,000392,PASC0260BYD001,2.0,00748665,,,9999999999,2024-06-26,9999999988,2024-07-08
0000000393,000393,PASC0260BYD001,1.0,00897756,,,9999999999,2024-03-09,9999999988,2024-04-07
0000000394,000394,PAEM0002BYD004,1.0,00757062,,,9999999999,2024-04-30,9999999988,2024-05-21
0000000395,000395,PACP0004BYD001,1.0,00495352,,,9999999999,2024-07-23,9999999988,2024-07-23
0000000396,000396,PATMS008BYD005,1.0,00702607,,,9999999999,2024-05-10,9999999988,2024-07-11
0000000397,000397,PASC0260BYD001,4.0,00058277,,,9999999999,2024-02-17,9999999988,2024-06-08
0000000398,000398,PAPEC007BYD005,1.0,00814664,,,9999999999,2024-01-04,9999999988,2024-02-22
0000000399,000399,PASC0260BYD001,1.0,00885320,,,9999999999,2024-01-28,9999999988,2024-06-12
0000000400,000400,PASC0260BYD001,1.0,00804147,,,9999999999,2024-05-10,9999999988,2024-06-09
0000000401,000401,PAPEC007BYD005,1.0,00363585,,,9999999999,2024-06-16,9999999988,2024-06-16
0000000402,000402,PASC0260BYD001,2.0,00757565,,,9999999999,2024-05-21,9999999988,2024-06-03
0000000403,000403,PASC0260BYD001,4.0,00361462,,,9999999999,2024-02-13,9999999988,2024-06-13
0000000404,000404,PACP0004BYD004,1.0,00511197,,,9999999999,2024-05-31,9999999988,2024-07-10
0000000405,000405,PASC0260BYD001,3.0,00923350,,,9999999999,2024-05-10,9999999988,2024-06-26
0000000406,000406,PATI0190BYD001,1.0,00750959,,,9999999999,2024-06-11,9999999988,2024-06-14
0000000407,000407,PABMS006BYD005,1.0,00415574,,,9999999999,2024-02-23,9999999988,2024-07-07
0000000408,000408,PASC0260BYD001,1.0,00277554,,,9999999999,2024-04-05,9999999988,2024-07-14
0000000409,000409,PAPEC007BYD001,1.0,00490788,,,9999999999,2024-01-27,9999999988,2024-03-11
0000000410,000410,PABP0001BYD001,1.0,00467657,,,9999999999,2024-05-21,9999999988,2024-07-20
0000000411,000411,PACP0004BYD001,1.0,00826611,,,9999999999,2024-03-05,9999999988,2024-06-02
0000000412,000412,PACP0004BYD001,1.0,00928552,,,9999999999,2024-01-07,9999999988,2024-04-10
0000000413,000413,PACP0004BYD001,1.0,00633218,,,9999999999,2024-04-17,9999999988,2024-04-20
0000000414,000414,PAPEC007BYD005,1.0,00819747,,,9999999999,2024-05-21,9999999988,2024-06-24
0000000415,000415,PACL0310BYD003,4.0,00719256,,,9999999999,2024-03-05,9999999988,2024-05-11
0000000416,000416,PASC0260BYD001,1.0,00644162,,,9999999999,2024-02-15,9999999988,2024-04-19
0000000417,000417,PASC0260BYD001,2.0,00497739,,,9999999999,2024-02-28,9999999988,2024-05-23
0000000418,000418,PASC0260BYD003,4.0,00478738,,,9999999999,2024-04-19,9999999988,2024-07-24
0000000419,000419,PABP0001BYD004,1.0,00566845,,,9999999999,2024-07-02,9999999988,2024-07-03
0000000420,000420,PARBS009BYD002,1.0,00312315,,,9999999999,2024-01-03,9999999988,2024-03-30
0000000421,000421,PABMS006BYD004,1.0,00154717,,,9999999999,2024-02-29,9999999988,2024-04-25
0000000422,000422,PAPEC007BYD003,1.0,00851889,,,9999999999,2024-02-18,9999999988,2024-05-06
0000000423,000423,PAWS0210BYD003,1.0,00677870,,,9999999999,2024-03-20,9999999988,2024-06-05
0000000424,000424,PABP0001BYD003,1.0,00591564,,,9999999999,2024-04-20,9999999988,2024-04-22
0000000425,000425,PASC0260BYD001,3.0,00629012,,,9999999999,2024-07-22,9999999988,2024-07-24
0000000426,000426,PACP0004BYD001,1.0,00345768,,,9999999999,2024-03-17,9999999988,2024-07-20
0000000427,000427,PAPEC007BYD005,1.0,00208339,,,9999999999,2024-02-18,9999999988,2024-05-24
0000000428,000428,PASC0260BYD001,4.0,00379095,,,9999999999,2024-05-08,9999999988,2024-05-10
0000000429,000429,PASC0260BYD001,2.0,00130746,,,9999999999,2024-01-28,9999999988,2024-05-13
0000000430,000430,PASC0260BYD001,2.0,00073687,,,9999999999,2024-06-14,9999999988,2024-07-10
0000000431,000431,PASC0260BYD001,2.0,00067363,,,9999999999,2024-04-21,9999999988,2024-06-14
0000000432,000432,PAHVC011BYD003,4.0,00367783,,,9999999999,2024-04-06,9999999988,2024-04-09
0000000433,000433,PACP0004BYD001,1.0,00683942,,,9999999999,2024-04-10,9999999988,2024-06-27
0000000434,000434,PACP0004BYD001,1.0,00669478,,,9999999999,2024-05-09,9999999988,2024-06-25
0000000435,000435,PASC0260BYD001,2.0,00084703,,,9999999999,2024-01-13,9999999988,2024-05-30
0000000436,000436,PACP0004BYD003,1.0,00404653,,,9999999999,2024-05-04,9999999988,2024-05-12
0000000437,000437,PAWS0210BYD003,1.0,00088017,,,9999999999,2024-04-26,9999999988,2024-07-24
0000000438,000438,PACAF034BYD003,1.0,00012381,,,9999999999,2024-05-28,9999999988,2024-06-03
0000000439,000439,PAPEC007BYD005,1.0,00249833,,,9999999999,2024-07-18,9999999988,2024-07-22
0000000440,000440,PASC0260BYD001,2.0,00519020,,,9999999999,2024-04-09,9999999988,2024-06-25
0000000441,000441,PABP0001BYD003,1.0,00752755,,,9999999999,2024-02-15,9999999988,2024-05-06
0000000442,000442,PASC0260BYD001,2.0,00607593,,,9999999999,2024-07-03,9999999988,2024-07-23
0000000443,000443,PACP0004BYD001,1.0,00873382,,,9999999999,2024-05-13,9999999988,2024-07-10
0000000444,000444,PAWS0210BYD001,1.0,00854413,,,9999999999,2024-06-16,9999999988,2024-06-23
0000000445,000445,PAHVC011BYD003,1.0,00567100,,,9999999999,2024-02-11,9999999988,2024-04-13
0000000446,000446,PABP0001BYD003,1.0,00403983,,,9999999999,2024-06-24,9999999988,2024-07-11
0000000447,000447,PAPEC007BYD001,1.0,00504157,,,9999999999,2024-01-17,9999999988,2024-06-21
0000000448,000448,PABMS006BYD003,1.0,00880723,,,9999999999,2024-07-22,9999999988,2024-07-25
0000000449,000449,PASC0260BYD001,2.0,00525064,,,9999999999,2024-02-10,9999999988,2024-07-05
0000000450,000450,PABP0001BYD004,1.0,00649783,,,9999999999,2024-02-03,9999999988,2024-02-15
0000000451,000451,PABMS006BYD004,1.0,00073299,,,9999999999,2024-03-30,9999999988,2024-06-20
0000000452,000452,PACP0004BYD001,1.0,00495512,,,9999999999,2024-05-01,9999999988,2024-07-05
0000000453,000453,PASC0260BYD001,1.0,00464547,,,9999999999,2024-04-14,9999999988,2024-05-20
0000000454,000454,PACP0004BYD001,1.0,00051368,,,9999999999,2024-02-07,9999999988,2024-04-20
0000000455,000455,PABP0001BYD003,1.0,00972218,,,9999999999,2024-05-28,9999999988,2024-07-15
0000000456,000456,PACP0004BYD001,1.0,00493411,,,9999999999,2024-07-13,9999999988,2024-07-20
0000000457,000457,PACP0004BYD001,1.0,00643376,,,9999999999,2024-07-01,9999999988,2024-07-18
0000000458,000458,PACP0004BYD001,1.0,00711905,,,9999999999,2024-05-25,9999999988,2024-05-26
0000000459,000459,PASC0260BYD001,1.0,00035406,,,9999999999,2024-06-09,9999999988,2024-06-24
0000000460,000460,PACL0310BYD001,5.0,00620592,,,9999999999,2024-07-07,9999999988,2024-07-20
0000000461,000461,PACP0004BYD001,1.0,00701232,,,9999999999,2024-03-05,9999999988,2024-06-30
0000000462,000462,PAHVC011BYD003,3.0,00012646,,,9999999999,2024-06-04,9999999988,2024-06-21
0000000463,000463,PAHVC011BYD005,1.0,00855557,,,9999999999,2024-02-22,9999999988,2024-07-16
0000000464,000464,PASC0260BYD001,4.0,00058584,,,9999999999,2024-01-06,9999999988,2024-07-19
0000000465,000465,PABP0001BYD001,1.0,00201304,,,9999999999,2024-06-03,9999999988,2024-07-06
0000000466,000466,PASC0260BYD001,1.0,00676162,,,9999999999,2024-06-03,9999999988,2024-06-23
0000000467,000467,PACP0004BYD001,1.0,00289444,,,9999999999,2024-07-18,9999999988,2024-07-25
0000000468,000468,PASC0260BYD001,1.0,00160926,,,9999999999,2024-06-15,9999999988,2024-06-18
0000000469,000469,PARBS009BYD001,1.0,00747320,,,9999999999,2024-06-15,9999999988,2024-07-24
0000000470,000470,PAWS0210BYD002,1.0,00234806,,,9999999999,2024-04-04,9999999988,2024-04-29
0000000471,000471,PAHVC011BYD001,3.0,00967040,,,9999999999,2024-07-16,9999999988,2024-07-23
0000000472,000472,PABP0001BYD004,1.0,00224025,,,9999999999,2024-07-23,9999999988,2024-07-23
0000000473,000473,PASC0260BYD001,2.0,00831375,,,9999999999,2024-04-13,9999999988,2024-05-28
0000000474,000474,PACP0004BYD001,1.0,00594941,,,9999999999,2024-07-23,9999999988,2024-07-24
0000000475,000475,PAEAC015BYD003,1.0,00891479,,,9999999999,2024-02-10,9999999988,2024-06-06
0000000476,000476,PASC0260BYD001,4.0,00704000,,,9999999999,2024-07-03,9999999988,2024-07-06
0000000477,000477,PACP0004BYD001,1.0,00221663,,,9999999999,2024-06-02,9999999988,2024-07-18
0000000478,000478,PATMS008BYD003,1.0,00052706,,,9999999999,2024-02-27,9999999988,2024-05-07
0000000479,000479,PASC0260BYD001,1.0,00996537,,,9999999999,2024-03-15,9999999988,2024-07-15
0000000480,000480,PACP0004BYD001,1.0,00957877,,,9999999999,2024-03-05,9999999988,2024-03-18
0000000481,000481,PAHVC011BYD005,4.0,00419933,,,9999999999,2024-02-29,9999999988,2024-07-12
0000000482,000482,PACP0004BYD001,1.0,00765163,,,9999999999,2024-04-24,9999999988,2024-06-05
0000000483,000483,PASC0260BYD001,4.0,00840628,,,9999999999,2024-03-30,9999999988,2024-06-13
