VEHICLE_CODE,VEHICLE_NAME,LABOUR_CODE,LABOUR_NAME,MAIN_CATEGORY,SECOND_CATEGORY,BATTERY_REPAIR
 68796,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 56727,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
  8636,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 89503,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
 18635,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
  5474,Han,LR016,Brake System Service,Mechanical,Brakes,N
 93190,Tang,LR020,Fuse Replacement,Safety,Fuse,N
 95109,Dolphin,LR001,Battery Replacement,Electrical,Battery,Y
 66454,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
    91,King,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  7364,King,LR020,Fuse Replacement,Safety,Fuse,N
 22222,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 35064,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 99524,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 82020,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  8128,Yuan,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 63158,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 54392,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 71207,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 86795,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 75181,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 49607,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 60092,Yuan,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 53011,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 36162,Tang,LR003,Inverter Replacement,Electrical,Inverter,N
 90502,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 94925,Tang,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 43435,Dolphin,LR020,Fuse Replacement,Safety,Fuse,N
 62934,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 84623,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 71857,Shark,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 84805,Tang,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 57488,Song,LR016,Brake System Service,Mechanical,Brakes,N
 56256,Dolphin Mini,LR012,Gearbox Service,Mechanical,Gearbox,N
 12194,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 75492,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 34883,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 93977,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 64438,Song,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 24773,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 41673,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 93507,Yuan,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
  6605,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 17036,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 42594,Han,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 33642,Song,LR003,Inverter Replacement,Electrical,Inverter,N
   502,Han,LR016,Brake System Service,Mechanical,Brakes,N
 55394,Shark,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 74335,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
 45707,Han,LR016,Brake System Service,Mechanical,Brakes,N
 41377,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 39522,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 18404,Song,LR016,Brake System Service,Mechanical,Brakes,N
  5749,Song,LR016,Brake System Service,Mechanical,Brakes,N
 28903,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 68345,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
   378,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 50789,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 30908,Dolphin,LR003,Inverter Replacement,Electrical,Inverter,N
 89931,Yuan,LR020,Fuse Replacement,Safety,Fuse,N
 70035,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 93396,Han,LR003,Inverter Replacement,Electrical,Inverter,N
 99686,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 59287,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 13937,Seal,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 16926,Tang,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
  5711,Song,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 97766,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 11563,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 98357,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 98586,Dolphin,LR019,Windshield Replacement,Safety,Windshield,N
 65665,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 44594,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 48933,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 89546,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 45801,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 31921,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 32058,Song,LR016,Brake System Service,Mechanical,Brakes,N
 59334,Tang,LR001,Battery Replacement,Electrical,Battery,Y
 12454,Song,LR016,Brake System Service,Mechanical,Brakes,N
 35703,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 47846,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 65417,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 82397,King,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 58897,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 32750,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 43237,Song,LR015,Water Pump Replacement,Mechanical,Water Pump,N
   825,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 84044,Song,LR016,Brake System Service,Mechanical,Brakes,N
 77280,Han,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 90942,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 47452,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 26535,Yuan,LR003,Inverter Replacement,Electrical,Inverter,N
 17572,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 89036,Song,LR016,Brake System Service,Mechanical,Brakes,N
 76471,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 99574,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 43752,Qin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
  7459,Dolphin Mini,LR003,Inverter Replacement,Electrical,Inverter,N
 98414,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
    99,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 73393,Seal,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 27082,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 57200,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 85361,Han,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 49203,King,LR017,Suspension Repair,Mechanical,Suspension,N
 88530,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 26411,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 12569,Dolphin,LR019,Windshield Replacement,Safety,Windshield,N
 79175,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 72770,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 54804,King,LR016,Brake System Service,Mechanical,Brakes,N
 17490,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 91436,Yuan,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 84102,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 11590,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 23635,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 48768,Han,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 80355,Song,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 24566,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 42706,Dolphin Mini,LR004,Charging Port Repair,Electrical,Charging Port,N
 56538,Seal,LR019,Windshield Replacement,Safety,Windshield,N
 28563,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 44154,Song,LR004,Charging Port Repair,Electrical,Charging Port,N
 91655,Shark,LR016,Brake System Service,Mechanical,Brakes,N
  7034,Dolphin,LR004,Charging Port Repair,Electrical,Charging Port,N
 80836,Han,LR012,Gearbox Service,Mechanical,Gearbox,N
 60079,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 16995,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 26827,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  6509,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 66883,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
   345,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 84007,Dolphin,LR008,Thermal Management Service,Electrical,Thermal Management,N
 30070,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  8703,Song,LR008,Thermal Management Service,Electrical,Thermal Management,N
 10450,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 27518,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 12758,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 83703,King,LR016,Brake System Service,Mechanical,Brakes,N
 73895,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 73681,Yuan,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 72599,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 42985,Dolphin,LR003,Inverter Replacement,Electrical,Inverter,N
 91017,Han,LR006,BMS Calibration,Electrical,BMS,Y
 90147,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 13778,Song,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  4133,Song,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 86692,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 30938,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 39835,King,LR016,Brake System Service,Mechanical,Brakes,N
 57264,Seal,LR017,Suspension Repair,Mechanical,Suspension,N
 55324,Han,LR008,Thermal Management Service,Electrical,Thermal Management,N
  7353,Yuan,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 11817,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 66553,King,LR017,Suspension Repair,Mechanical,Suspension,N
 66422,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 19136,Song,LR020,Fuse Replacement,Safety,Fuse,N
 44259,Song,LR019,Windshield Replacement,Safety,Windshield,N
  4146,Han,LR016,Brake System Service,Mechanical,Brakes,N
  5051,Tang,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 38901,Seal,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 56094,Shark,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
  1762,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 11214,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
 41668,Yuan,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 66395,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  1560,Qin,LR001,Battery Replacement,Electrical,Battery,Y
 77642,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 68503,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 86101,Qin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
   914,King,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 48352,Dolphin,LR020,Fuse Replacement,Safety,Fuse,N
 75760,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 89911,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 16710,Dolphin Mini,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 41339,Shark,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 79213,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 20227,Song,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 23801,Shark,LR014,AC Compressor Service,Mechanical,AC Compressor,N
   706,Tang,LR002,Motor Repair,Electrical,Motor,N
 21292,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 90815,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  1361,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 24976,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 78614,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 80627,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 44667,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 72835,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 28957,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 51238,Qin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 81820,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 89997,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 89317,Qin,LR019,Windshield Replacement,Safety,Windshield,N
 80917,Han,LR016,Brake System Service,Mechanical,Brakes,N
 15967,Tang,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 81598,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 92900,Dolphin,LR019,Windshield Replacement,Safety,Windshield,N
 26814,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 69770,Song,LR016,Brake System Service,Mechanical,Brakes,N
 68455,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 36369,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 53059,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 71971,Shark,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  3998,Seal,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 51495,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 44427,Dolphin,LR019,Windshield Replacement,Safety,Windshield,N
 79828,Dolphin,LR002,Motor Repair,Electrical,Motor,N
   840,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 94529,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 66923,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 76775,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 50096,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 32757,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 76579,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
  4279,Dolphin Mini,LR008,Thermal Management Service,Electrical,Thermal Management,N
  6884,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 89727,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 53227,Dolphin,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 77818,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  7664,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 22164,Tang,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 40436,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
   413,Qin,LR008,Thermal Management Service,Electrical,Thermal Management,N
 42482,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 60129,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
  2262,Han,LR016,Brake System Service,Mechanical,Brakes,N
 14791,Dolphin Mini,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 37069,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
  3610,Shark,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 83144,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 58454,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 34002,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 66174,Qin,LR020,Fuse Replacement,Safety,Fuse,N
 89642,Shark,LR003,Inverter Replacement,Electrical,Inverter,N
 96775,Song,LR020,Fuse Replacement,Safety,Fuse,N
 55290,Yuan,LR012,Gearbox Service,Mechanical,Gearbox,N
 91624,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 70342,Song,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 47395,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 68513,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 66263,Tang,LR008,Thermal Management Service,Electrical,Thermal Management,N
 49761,Dolphin Mini,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
  6430,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 79157,Shark,LR002,Motor Repair,Electrical,Motor,N
 50890,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 23347,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 16254,Han,LR016,Brake System Service,Mechanical,Brakes,N
  8654,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 75761,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 89552,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 77885,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
 62777,Han,LR016,Brake System Service,Mechanical,Brakes,N
  4105,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 59267,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  6117,Dolphin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 14818,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 88813,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 73503,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 52938,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 12412,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 30080,Han,LR006,BMS Calibration,Electrical,BMS,Y
 42349,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 51629,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 90508,Qin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 76447,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 29572,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
 62382,Tang,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 47916,Dolphin,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 63598,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 70380,Han,LR016,Brake System Service,Mechanical,Brakes,N
 93106,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 90172,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 92089,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 32533,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 21953,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 61075,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 98241,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 73389,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 52843,Han,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 32508,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 22013,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 27317,Han,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 91482,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 84814,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 62114,Tang,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 95129,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 27720,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 49101,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
  9997,Dolphin Mini,LR019,Windshield Replacement,Safety,Windshield,N
 18882,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
